id,unique_id_l,unique_id_r,company_name_l,company_name_r,matches
3357454,114693,114700,GOOD AS NEW CLEANING SERVICES LTD,GOOD AUTOS LIMITED,false
3359404,114692,114698,GOOD AS NEW DEVELOPMENTS LTD,GOOD AS NEW WINDSCREENS LTD,false
3363017,114691,114693,GOOD AS NEW EMERGENCY CLEANING LTD,GOOD AS NEW CLEANING SERVICES LTD,false
3364109,114688,114691,GOOD AS NEW GIFTS LTD,GOOD AS NEW EMERGENCY CLEANING LTD,false
3224362,114687,114692,GOOD AS NEW LTD,GOOD AS NEW DEVELOPMENTS LTD,false
3356484,114698,114701,GOOD AS NEW WINDSCREENS LTD,GOOD AZ NEW WINDSCREENS LTD,false
3358482,114694,114699,GOOD AS PROPERTY LIMITED,GOOD AUTOS SERVICE CENTRE LTD,false
3357458,114697,114700,GOOD ASSOCIATES LIMITED,GOOD AUTOS LIMITED,false
3359407,114695,114698,GOOD AT WORK LTD,GOOD AS NEW WINDSCREENS LTD,false
3357457,114696,114700,GOOD ATTITUDE LTD,GOOD AUTOS LIMITED,false
3355312,114700,114702,GOOD AUTOS LIMITED,GOOD AVIATION LIMITED,false
3356485,114699,114701,GOOD AUTOS SERVICE CENTRE LTD,GOOD AZ NEW WINDSCREENS LTD,false
3355313,114701,114702,GOOD AZ NEW WINDSCREENS LTD,GOOD AVIATION LIMITED,false
3371320,114704,114776,GOOD BABY PTE. LTD,GOOD BURGER LTD,false
3376402,114706,114752,GOOD BABY UK LTD,GOOD BOY GROUP LTD,false
3376065,114708,114754,GOOD BALANCE LIMITED,GOOD BOY INC. LTD,false
3373098,114705,114769,GOOD BARBER CLUB LIMITED,GOOD BROTHERS TRADING CO. LTD,false
3379634,114712,114729,GOOD BARBERS GUIDE LIMITED,GOOD BETTER BEST TRAINING LTD.,false
3367717,114703,114787,GOOD BARBERS LTD,GOOD BUSINESS INITIATIVE LIMITED,false
3369171,114711,114783,GOOD BARE LTD,GOOD BURGERS LONDON LIMITED,false
3375892,114709,114755,GOOD BARGAIN TRADERS LTD,GOOD BOY PET FOODS LIMITED,false
3378224,114710,114740,GOOD BARGAINS LTD,GOOD BOY LTD,false
3360263,114707,114803,GOOD BBQ UK LTD,GOOD BYTE WORKS LIMITED,false
3361763,114716,114799,GOOD BEAGLE INTERNATIONAL LTD,GOOD BUYYS LIMITED,false
3370463,114715,114779,GOOD BEAN MAD COFFEE LIMITED,GOOD BURGER 1 LTD,false
3371048,114713,114777,GOOD BEANS LTD,GOOD BUILDING SERVICES LTD,false
3356588,114816,114817,GOOD BEAR DIGITAL LIMITED,GOOD BEEF INDEX LIMITED,false
3367344,114719,114788,GOOD BEAR FILMS LTD,GOOD BUSINESS NETWORKING LTD,false
3363599,114718,114796,GOOD BEAUTY GUIDE LIMITED,GOOD BUY ESTATE AGENTS LIMITED,false
3372875,114717,114770,GOOD BEAUTY INTERNATIONAL HOLDING LIMITED,GOOD BUBBLE LIMITED,false
3368835,114721,114784,GOOD BEE CO LONDON LTD,GOOD BURGERS E TOWN LIMITED,false
3377364,114720,114746,GOOD BEE PROJECTS LTD,GOOD BOY FILMS LIMITED,false
3355416,114817,114818,GOOD BEEF INDEX LIMITED,GOOD BOOKS LIMITED,false
3378376,114724,114739,GOOD BEER CLUB LTD,GOOD BOOKS AND SERVICES LIMITED,false
3361770,114723,114799,GOOD BEGINNINGS LTD,GOOD BUYYS LIMITED,false
3373567,114722,114767,GOOD BEHAVIOUR EDUCATION LIMITED,GOOD BROTHERS LTD,false
3379040,114728,114734,GOOD BEHAVIOUR LIMITED,GOOD BIG BROTHER LIMITED,false
3374806,114730,114761,GOOD BELLY VEGAN PIZZERIA LTD,GOOD BRICKS LIMITED,false
3370477,114729,114779,GOOD BETTER BEST TRAINING LTD.,GOOD BURGER 1 LTD,false
3367352,114727,114788,GOOD BEVERAGE COMPANY LIMITED,GOOD BUSINESS NETWORKING LTD,false
3375909,114726,114755,GOOD BEYOND LTD,GOOD BOY PET FOODS LIMITED,false
3356509,114725,114817,GOOD BI LTD.,GOOD BEEF INDEX LIMITED,false
3373128,114735,114769,GOOD BICYCLES LTD,GOOD BROTHERS TRADING CO. LTD,false
3377676,114734,114744,GOOD BIG BROTHER LIMITED,GOOD BOOST COMMUNITY WELLBEING CIC,false
3374217,114736,114764,GOOD BINARY LTD,GOOD BREAD BROTHERS LTD.,false
3369192,114732,114783,GOOD BLUE LIMITED,GOOD BURGERS LONDON LIMITED,false
3361060,114731,114800,GOOD BLUEHOUSE LIMITED,GOOD BUY TRADING LIMITED,false
3368847,114733,114784,GOOD BONES LIMITED,GOOD BURGERS E TOWN LIMITED,false
3363618,114737,114796,GOOD BOOKKEEPING (UK) LTD,GOOD BUY ESTATE AGENTS LIMITED,false
3366963,114743,114789,GOOD BOOKS (FARNHAM) LIMITED,GOOD BUSINESS SOLUTIONS LTD,false
3374421,114738,114763,GOOD BOOKS ACCOUNTING SERVICES LIMITED,GOOD BROS (TIMBER MERCHANTS) LIMITED,false
3376267,114739,114753,GOOD BOOKS AND SERVICES LIMITED,GOOD BOY LONDON LTD,false
3362452,114744,114798,GOOD BOOST COMMUNITY WELLBEING CIC,GOOD BY DESIGN LIMITED,false
3375009,114741,114760,GOOD BOOST WELLBEING LIMITED,GOOD BOY WOLF LIMITED,false
3372159,114742,114773,GOOD BOTANICS CIC,GOOD BUILDERS LTD,false
3361795,114748,114799,GOOD BOY BURGER LTD,GOOD BUYYS LIMITED,false
3370190,114749,114780,GOOD BOY DEVELOPMENTS LIMITED,GOOD BURGER OFFICIAL LIMITED,false
3373368,114746,114768,GOOD BOY FILMS LIMITED,"GOOD BROTHER INDUSTRY CO., LTD",false
3374633,114752,114762,GOOD BOY GROUP LTD,GOOD BREW MEDIA LTD,false
3355365,114754,114818,GOOD BOY INC. LTD,GOOD BOOKS LIMITED,false
3366973,114753,114789,GOOD BOY LONDON LTD,GOOD BUSINESS SOLUTIONS LTD,false
3355351,114740,114818,GOOD BOY LTD,GOOD BOOKS LIMITED,false
3363636,114755,114796,GOOD BOY PET FOODS LIMITED,GOOD BUY ESTATE AGENTS LIMITED,false
3363063,114747,114797,GOOD BOY RECORDS LTD,GOOD BUYS LIMITED,false
3374632,114751,114762,GOOD BOY TECHNOLOGIES LTD,GOOD BREW MEDIA LTD,false
3375582,114756,114757,GOOD BOY TRADING LIMITED,GOOD BRANDS FOR GOOD PEOPLE LTD,false
3359467,114760,114813,GOOD BOY WOLF LIMITED,GOOD BUSINESS FOUNDATION,false
3368864,114750,114784,GOOD BOY.COM (YORKSHIRE) LIMITED,GOOD BURGERS E TOWN LIMITED,false
3374226,114745,114764,GOOD BOYFRIEND LTD.,GOOD BREAD BROTHERS LTD.,false
3357516,114758,114816,GOOD BRAINS FOR GOOD BRANDS LIMITED,GOOD BEAR DIGITAL LIMITED,false
3364168,114759,114795,GOOD BRAND GROUP LTD,GOOD BUY STORES LIMITED,false
3362465,114757,114798,GOOD BRANDS FOR GOOD PEOPLE LTD,GOOD BY DESIGN LIMITED,false
3356548,114764,114817,GOOD BREAD BROTHERS LTD.,GOOD BEEF INDEX LIMITED,false
3372182,114765,114773,GOOD BREW COFFEE LIMITED,GOOD BUILDERS LTD,false
3368520,114762,114785,GOOD BREW MEDIA LTD,GOOD BUSINESS BROKERAGE LTD,false
3367775,114761,114787,GOOD BRICKS LIMITED,GOOD BUSINESS INITIATIVE LIMITED,false
3368880,114766,114784,GOOD BROADCAST LIMITED,GOOD BURGERS E TOWN LIMITED,false
3373825,114763,114766,GOOD BROS (TIMBER MERCHANTS) LIMITED,GOOD BROADCAST LIMITED,false
3359475,114768,114813,"GOOD BROTHER INDUSTRY CO., LTD",GOOD BUSINESS FOUNDATION,false
3365666,114772,114792,GOOD BROTHERS BOYD LTD,GOOD BUSINESS PAYS CIC,false
3366122,114767,114791,GOOD BROTHERS LTD,GOOD BUSINESS LOGISTICS LIMITED,false
3364178,114769,114795,GOOD BROTHERS TRADING CO. LTD,GOOD BUY STORES LIMITED,false
3372188,114771,114773,GOOD BROTHERS WEST LTD,GOOD BUILDERS LTD,false
3356554,114770,114817,GOOD BUBBLE LIMITED,GOOD BEEF INDEX LIMITED,false
3368888,114774,114784,GOOD BUILD COMPANY (LONDON) LIMITED,GOOD BURGERS E TOWN LIMITED,false
3371108,114773,114777,GOOD BUILDERS LTD,GOOD BUILDING SERVICES LTD,false
3366130,114775,114791,GOOD BUILDING (CAMBRIDGE) LTD,GOOD BUSINESS LOGISTICS LIMITED,false
3367402,114777,114788,GOOD BUILDING SERVICES LTD,GOOD BUSINESS NETWORKING LTD,false
3368536,114778,114785,GOOD BUREAU CARE LIMITED,GOOD BUSINESS BROKERAGE LTD,false
3366578,114782,114790,GOOD BURGER (MAK) LIMITED,GOOD BUSINESS PARTNERSHIP LTD,false
3366575,114779,114790,GOOD BURGER 1 LTD,GOOD BUSINESS PARTNERSHIP LTD,false
3356565,114781,114817,GOOD BURGER LIMITED,GOOD BEEF INDEX LIMITED,false
3370217,114776,114780,GOOD BURGER LTD,GOOD BURGER OFFICIAL LIMITED,false
3362488,114780,114798,GOOD BURGER OFFICIAL LIMITED,GOOD BY DESIGN LIMITED,false
3361113,114784,114800,GOOD BURGERS E TOWN LIMITED,GOOD BUY TRADING LIMITED,false
3361112,114783,114800,GOOD BURGERS LONDON LIMITED,GOOD BUY TRADING LIMITED,false
3356569,114785,114817,GOOD BUSINESS BROKERAGE LTD,GOOD BEEF INDEX LIMITED,false
3357571,114813,114816,GOOD BUSINESS FOUNDATION,GOOD BEAR DIGITAL LIMITED,false
3365198,114787,114793,GOOD BUSINESS INITIATIVE LIMITED,GOOD BUSINESS SUSTAINABILITY LTD,false
3356570,114786,114817,GOOD BUSINESS LIMITED,GOOD BEEF INDEX LIMITED,false
3358575,114791,114814,GOOD BUSINESS LOGISTICS LIMITED,GOOD BYE LTD,false
3361835,114788,114799,GOOD BUSINESS NETWORKING LTD,GOOD BUYYS LIMITED,false
3360346,114790,114803,GOOD BUSINESS PARTNERSHIP LTD,GOOD BYTE WORKS LIMITED,false
3358576,114792,114814,GOOD BUSINESS PAYS CIC,GOOD BYE LTD,false
3355400,114789,114818,GOOD BUSINESS SOLUTIONS LTD,GOOD BOOKS LIMITED,false
3364202,114793,114795,GOOD BUSINESS SUSTAINABILITY LTD,GOOD BUY STORES LIMITED,false
3358578,114794,114814,GOOD BUSINESS VENTURES LIMITED,GOOD BYE LTD,false
3357554,114796,114816,GOOD BUY ESTATE AGENTS LIMITED,GOOD BEAR DIGITAL LIMITED,false
3357553,114795,114816,GOOD BUY STORES LIMITED,GOOD BEAR DIGITAL LIMITED,false
3358584,114800,114814,GOOD BUY TRADING LIMITED,GOOD BYE LTD,false
3357555,114797,114816,GOOD BUYS LIMITED,GOOD BEAR DIGITAL LIMITED,false
3357557,114799,114816,GOOD BUYYS LIMITED,GOOD BEAR DIGITAL LIMITED,false
3357556,114798,114816,GOOD BY DESIGN LIMITED,GOOD BEAR DIGITAL LIMITED,false
3356587,114814,114817,GOOD BYE LTD,GOOD BEEF INDEX LIMITED,false
3355412,114803,114818,GOOD BYTE WORKS LIMITED,GOOD BOOKS LIMITED,false
3380806,114801,114886,GOOD CABLE PEOPLE LTD,GOOD CHOICE SERVICES LTD,false
3429561,114810,114851,GOOD CAESAR LTD,GOOD CAUSES (SILLOTH) COMMUNITY INTEREST COMPANY,false
3364206,114804,114964,GOOD CAFE COMPANY LIMITED,GOOD COST PROPERTIES LTD,false
3376932,114802,114917,GOOD CAKE DAY LTD,GOOD COMPANIONS LIMITED,false
3365211,114809,114962,GOOD CALIBRATIONS LTD,GOOD COURAGE LTD,false
3377396,114808,114914,GOOD CALL LTD,GOOD COMMODITIES LTD,false
3374249,114806,114932,GOOD CALL MARKETING LTD,GOOD COMPANY RECORDS LTD,false
3430293,114805,114829,GOOD CALL MOBILE CIC,GOOD CARS LTD,false
3371670,114807,114943,GOOD CALL NETWORK LIMITED,GOOD CONNEXION LTD,false
3381935,114811,114872,GOOD CALL PROPERTY LTD,GOOD CHOICE DOG TRAINING LTD,false
3360371,114821,114970,GOOD CALL PROPERTY MAINTENANCE LTD,GOOD CURRIES LTD,false
3376942,114815,114917,GOOD CAMPAIGNS COMPANY LIMITED,GOOD COMPANIONS LIMITED,false
3430025,114812,114839,GOOD CANDLES LTD,GOOD CAUSE COMMUNICATIONS LIMITED,false
3429695,114820,114848,GOOD CAPITAL LTD,GOOD CAUSE DIGITAL LTD,false
3381178,114819,114882,GOOD CAR LIMITED,GOOD CHOICE ZR LTD,false
3429026,114830,114862,GOOD CAR PRICES LTD,GOOD CHILD LOUIS LIMITED,false
3378947,114835,114903,GOOD CARE 24 LTD,GOOD CLIC LIMITED,false
3429612,114822,114850,GOOD CARE BUSINESS SUPPORT LIMITED,GOOD CAUSES TRADING LIMITED,false
3358605,114825,114972,GOOD CARE DERBY LIMITED,GOOD CYCLE LTD,false
3373409,114826,114936,GOOD CARE DUSKS LIMITED,GOOD CONDUCT ENTERPRISES LTD,false
3376948,114824,114917,GOOD CARE HELP LTD,GOOD COMPANIONS LIMITED,false
3381952,114833,114872,GOOD CARE MATTERS LTD,GOOD CHOICE DOG TRAINING LTD,false
3429707,114832,114848,GOOD CARE PROVIDERS LIMITED,GOOD CAUSE DIGITAL LTD,false
3370845,114828,114946,GOOD CARE VETERINARY SERVICES LIMITED,GOOD CONSULTANCY LIMITED,false
3429964,114823,114841,GOOD CAREERS LIMITED,GOOD CAUSE CONSULTING LTD.,false
3378142,114834,114909,GOOD CARMA LIMITED,GOOD COMMERCE MEDIA LTD,false
3374267,114829,114932,GOOD CARS LTD,GOOD COMPANY RECORDS LTD,false
3430216,114831,114833,GOOD CAT CAPITAL LIMITED,GOOD CARE MATTERS LTD,false
3376301,114827,114921,GOOD CAT LIMITED,GOOD COMPANIONS STUDENT LIVING LIMITED,false
3429833,114838,114845,GOOD CATCH CASTING LTD,GOOD CHANCE THEATRE,false
3363143,114837,114966,GOOD CATCH ENTERTAINMENT LIMITED,GOOD CREATION SERVICES LTD,false
3428746,114840,114867,"GOOD CATCH EUROPE, LTD",GOOD CHOICE LTD,false
3370853,114836,114946,GOOD CATCH LIMITED,GOOD CONSULTANCY LIMITED,false
3381681,114842,114876,GOOD CAUSE CENTRAL STORE LTD,GOOD CHOICE FURNITURE LTD,false
3429494,114839,114853,GOOD CAUSE COMMUNICATIONS LIMITED,GOOD CHEF (CARDIFF) LTD,false
3429496,114841,114853,GOOD CAUSE CONSULTING LTD.,GOOD CHEF (CARDIFF) LTD,false
3381967,114848,114872,GOOD CAUSE DIGITAL LTD,GOOD CHOICE DOG TRAINING LTD,false
3373199,114844,114937,GOOD CAUSE GROUP LTD,GOOD CONNECTIONS ELECTRICAL LTD,false
3379691,114847,114897,GOOD CAUSE MARKETING LIMITED,GOOD CLEANING LTD,false
3379687,114843,114897,GOOD CAUSE SERVICES LTD,GOOD CLEANING LTD,false
3363721,114851,114965,GOOD CAUSES (SILLOTH) COMMUNITY INTEREST COMPANY,GOOD CREW LTD,false
3369621,114850,114951,GOOD CAUSES TRADING LIMITED,GOOD CONTACT LIMITED,false
3374879,114849,114929,GOOD CELL LTD,GOOD COMPANY MANAGEMENT LTD,false
3373867,114846,114934,GOOD CHANCE LTD,GOOD COMPANY WEALTH LIMITED,false
3373200,114845,114937,GOOD CHANCE THEATRE,GOOD CONNECTIONS ELECTRICAL LTD,false
3377586,114854,114913,GOOD CHAOS LTD,GOOD COMMUNICATIONS LTD,false
3362551,114852,114967,GOOD CHAT LTD,GOOD CRAIC CAFE LTD,false
3375986,114855,114923,GOOD CHAUFFEUR LTD,GOOD COMPANIONS SPALDING LTD,false
3361175,114853,114969,GOOD CHEF (CARDIFF) LTD,GOOD CULTURE KOMBUCHA LIMITED,false
3428996,114856,114863,GOOD CHEF (HUA) LIMITED,GOOD CHIEF DEFENCE LIMITED,false
3367464,114858,114957,GOOD CHEMISTRY APPARATUS LIMITED,GOOD COPY LTD,false
3428640,114857,114869,GOOD CHEMISTRY BREWING LIMITED,GOOD CHOI LIMITED,false
3380952,114860,114885,GOOD CHEMISTRY PUBS LIMITED,GOOD CHOICE MONEY LIMITED,false
3375990,114859,114923,GOOD CHEN CHEF LTD,GOOD COMPANIONS SPALDING LTD,false
3379829,114870,114896,GOOD CHI SERVICES LIMITED,GOOD CLEAN FUN GLASGOW CIC,false
3381776,114864,114875,GOOD CHICKEN ROUND EGG LIMITED,GOOD CHOICE CATERING LTD,false
3380571,114863,114889,GOOD CHIEF DEFENCE LIMITED,GOOD CITY CIRCLE LTD,false
3428887,114862,114865,GOOD CHILD LOUIS LIMITED,GOOD CHOICE ASIA FOOD LTD,false
3378028,114861,114910,GOOD CHIPS LTD,GOOD COMMERCE LTD,false
3379356,114869,114900,GOOD CHOI LIMITED,GOOD COACHING LIMITED,false
3380973,114881,114885,GOOD CHOICE 2016 LIMITED,GOOD CHOICE MONEY LIMITED,false
3381048,114865,114884,GOOD CHOICE ASIA FOOD LTD,GOOD CHOICE TAKEAWAY LIMITED,false
3376507,114866,114920,GOOD CHOICE BUILDERS LTD,GOOD COMPANY ENTERTAINMENT LTD,false
3365272,114875,114962,GOOD CHOICE CATERING LTD,GOOD COURAGE LTD,false
3370594,114874,114947,GOOD CHOICE CLEANING SERVICE LTD,GOOD CONSTRUCTION (SUSSEX) LIMITED,false
3368609,114873,114954,GOOD CHOICE COSMETICS LTD,GOOD COOK INN LIMITED,false
3373893,114872,114934,GOOD CHOICE DOG TRAINING LTD,GOOD COMPANY WEALTH LIMITED,false
3374103,114871,114933,GOOD CHOICE EDINBURGH LTD,GOOD COMPANY (TRAVEL) LIMITED,false
3381485,114877,114879,GOOD CHOICE FOODS LTD,GOOD CHOICE MANAGEMENT LTD,false
3380968,114876,114885,GOOD CHOICE FURNITURE LTD,GOOD CHOICE MONEY LIMITED,false
3376354,114880,114921,GOOD CHOICE JOINERY LTD,GOOD COMPANIONS STUDENT LIVING LIMITED,false
3380475,114868,114890,GOOD CHOICE LTD,GOOD CITIZEN STUDIO LIMITED,false
3362578,114879,114967,GOOD CHOICE MANAGEMENT LTD,GOOD CRAIC CAFE LTD,false
3380692,114885,114888,GOOD CHOICE MONEY LIMITED,GOOD CLEAN LTD,false
3377902,114878,114911,GOOD CHOICE PROPERTY SALES LTD,GOOD COFFEE N7 LTD,false
3363192,114886,114966,GOOD CHOICE SERVICES LTD,GOOD CREATION SERVICES LTD,false
3375660,114884,114925,GOOD CHOICE TAKEAWAY LIMITED,GOOD COMPANY COLLECTIVE LTD,false
3359585,114883,114971,GOOD CHOICE TRADING LTD,GOOD CRAIC LIMITED,false
3365279,114882,114962,GOOD CHOICE ZR LTD,GOOD COURAGE LTD,false
3372773,114892,114939,GOOD CHOSE LTD,GOOD CONDITION LIMITED,false
3374726,114890,114930,GOOD CITIZEN STUDIO LIMITED,GOOD COMPANY EVENTS LTD,false
3359593,114891,114971,GOOD CITIZENS LTD,GOOD CRAIC LIMITED,false
3380288,114889,114892,GOOD CITY CIRCLE LTD,GOOD CHOSE LTD,false
3379374,114887,114900,GOOD CLEAN ENERGY LIMITED,GOOD COACHING LIMITED,false
3377627,114895,114913,GOOD CLEAN FOLK LTD,GOOD COMMUNICATIONS LTD,false
3365775,114896,114961,GOOD CLEAN FUN GLASGOW CIC,GOOD COST APARTMENTS LTD,false
3379965,114893,114895,GOOD CLEAN FUN LTD,GOOD CLEAN FOLK LTD,false
3376362,114888,114921,GOOD CLEAN LTD,GOOD COMPANIONS STUDENT LIVING LIMITED,false
3371203,114898,114945,GOOD CLEAN WORDS LTD,GOOD CONSULTANTS UK LTD,false
3379738,114894,114897,GOOD CLEANERS LIMITED,GOOD CLEANING LTD,false
3370617,114897,114947,GOOD CLEANING LTD,GOOD CONSTRUCTION (SUSSEX) LIMITED,false
3378066,114899,114910,GOOD CLEANING SERVICES LIMITED,GOOD COMMERCE LTD,false
3377335,114903,114915,GOOD CLIC LIMITED,GOOD COFFEE LONDON LIMITED,false
3378753,114901,114905,GOOD CLINICAL PEOPLE LTD.,GOOD COD LONDON LTD,false
3367896,114902,114956,GOOD CLUBS LIMITED,GOOD CORP LTD,false
3370620,114900,114947,GOOD COACHING LIMITED,GOOD CONSTRUCTION (SUSSEX) LIMITED,false
3367899,114905,114956,GOOD COD LONDON LTD,GOOD CORP LTD,false
3369679,114908,114951,GOOD COD LTD,GOOD CONTACT LIMITED,false
3377339,114907,114915,GOOD CODE LTD,GOOD COFFEE LONDON LIMITED,false
3359608,114906,114971,GOOD CODE SOFTWARE LIMITED,GOOD CRAIC LIMITED,false
3359606,114904,114971,GOOD COFFEE & CO LTD,GOOD CRAIC LIMITED,false
3366694,114915,114959,GOOD COFFEE LONDON LIMITED,GOOD COUPLE LIMITED,false
3360462,114912,114970,GOOD COFFEE N16 LTD,GOOD CURRIES LTD,false
3371216,114911,114945,GOOD COFFEE N7 LTD,GOOD CONSULTANTS UK LTD,false
1983930,65223,114902,Good Com Asset,GOOD CLUBS LIMITED,false
3357665,114910,114975,GOOD COMMERCE LTD,GOOD CUSTOMER CHECK LTD,false
3375864,114909,114924,GOOD COMMERCE MEDIA LTD,GOOD COMPANIONS (NESTON) LIMITED,false
3364311,114914,114964,GOOD COMMODITIES LTD,GOOD COST PROPERTIES LTD,false
3373496,114913,114936,GOOD COMMUNICATIONS LTD,GOOD CONDUCT ENTERPRISES LTD,false
3358696,114916,114972,GOOD COMP LIMITED,GOOD CYCLE LTD,false
3368288,114918,114955,GOOD COMPANIONS (CUMBRIA) LIMITED,GOOD COP LIMITED,false
3375700,114924,114925,GOOD COMPANIONS (NESTON) LIMITED,GOOD COMPANY COLLECTIVE LTD,false
3375326,114917,114927,GOOD COMPANIONS LIMITED,GOOD COMPANY NETWORK LTD,false
3369359,114923,114952,GOOD COMPANIONS SPALDING LTD,GOOD COP BAD COP CONSULTANTS LTD,false
3372802,114921,114939,GOOD COMPANIONS STUDENT LIVING LIMITED,GOOD CONDITION LIMITED,false
3363801,114931,114965,GOOD COMPANY (POOLE) LIMITED,GOOD CREW LTD,false
3371791,114933,114943,GOOD COMPANY (TRAVEL) LIMITED,GOOD CONNEXION LTD,false
3364323,114926,114964,GOOD COMPANY BLENDERY LIMITED,GOOD COST PROPERTIES LTD,false
3363231,114925,114966,GOOD COMPANY COLLECTIVE LTD,GOOD CREATION SERVICES LTD,false
3369358,114922,114952,GOOD COMPANY CREATIVE LTD,GOOD COP BAD COP CONSULTANTS LTD,false
3363790,114920,114965,GOOD COMPANY ENTERTAINMENT LTD,GOOD CREW LTD,false
3366258,114919,114960,GOOD COMPANY ESCORTS LTD,GOOD COTTON LIMITED,false
3372565,114930,114940,GOOD COMPANY EVENTS LTD,GOOD CONSTRUCTION LTD,false
3306854,114612,114841,GOOD COMPANY LIMITED,GOOD CAUSE CONSULTING LTD.,false
3372564,114929,114940,GOOD COMPANY MANAGEMENT LTD,GOOD CONSTRUCTION LTD,false
3373511,114928,114936,GOOD COMPANY MUSIC LTD,GOOD CONDUCT ENTERPRISES LTD,false
3361249,114927,114969,GOOD COMPANY NETWORK LTD,GOOD CULTURE KOMBUCHA LIMITED,false
3370029,114932,114950,GOOD COMPANY RECORDS LTD,GOOD CONTENT LTD,false
3372317,114934,114941,GOOD COMPANY WEALTH LIMITED,GOOD CONSTRUCT CRISTI LIMITED,false
3362634,114935,114967,GOOD COMPUTERS UK LTD,GOOD CRAIC CAFE LTD,false
3371244,114939,114945,GOOD CONDITION LIMITED,GOOD CONSULTANTS UK LTD,false
3366715,114936,114959,GOOD CONDUCT ENTERPRISES LTD,GOOD COUPLE LIMITED,false
3363244,114938,114966,GOOD CONNECTION LIMITED,GOOD CREATION SERVICES LTD,false
3370657,114937,114947,GOOD CONNECTIONS ELECTRICAL LTD,GOOD CONSTRUCTION (SUSSEX) LIMITED,false
3360493,114943,114970,GOOD CONNEXION LTD,GOOD CURRIES LTD,false
3368678,114942,114954,GOOD CONNEXIONS (SUSSEX) LIMITED,GOOD COOK INN LIMITED,false
3359643,114941,114971,GOOD CONSTRUCT CRISTI LIMITED,GOOD CRAIC LIMITED,false
3367149,114947,114958,GOOD CONSTRUCTION (SUSSEX) LIMITED,GOOD COP9 (NI) LTD,false
3357695,114940,114975,GOOD CONSTRUCTION LTD,GOOD CUSTOMER CHECK LTD,false
3361268,114946,114969,GOOD CONSULTANCY LIMITED,GOOD CULTURE KOMBUCHA LIMITED,false
3358725,114945,114972,GOOD CONSULTANTS UK LTD,GOOD CYCLE LTD,false
3370358,114944,114948,GOOD CONSULTING GLOBAL LIMITED,GOOD COOKING LIMITED,false
3362649,114951,114967,GOOD CONTACT LIMITED,GOOD CRAIC CAFE LTD,false
3368319,114950,114955,GOOD CONTENT LTD,GOOD COP LIMITED,false
3368323,114954,114955,GOOD COOK INN LIMITED,GOOD COP LIMITED,false
3366727,114948,114959,GOOD COOKING LIMITED,GOOD COUPLE LIMITED,false
3363257,114952,114966,GOOD COP BAD COP CONSULTANTS LTD,GOOD CREATION SERVICES LTD,false
3358732,114953,114972,GOOD COP BAD COP LTD,GOOD CYCLE LTD,false
3365351,114955,114962,GOOD COP LIMITED,GOOD COURAGE LTD,false
