,company_country,company_revenue,company_name
4333,Lithuania,1220000000.0,Telia Lietuva
4334,USA,1220000000.0,ePlus
4335,Canada,1220000000.0,China Gold International Resources
4336,India,1220000000.0,Natco Pharma
4337,USA,1220000000.0,Guess
4338,USA,1220000000.0,OPAL Fuels
4339,Finland,1220000000.0,Qt Group
4340,USA,1220000000.0,Enova International
4341,USA,1210000000.0,Xponential Fitness
4342,USA,1210000000.0,Imago BioSciences
4343,Canada,1210000000.0,Sierra Wireless
4344,USA,1210000000.0,Capitol Federal Savings Bank
4345,USA,1210000000.0,Tennant Company
4346,India,1210000000.0,Amara Raja Batteries
4347,Bermuda,1210000000.0,Borr Drilling
4348,USA,1210000000.0,Zentalis Pharmaceuticals
4349,Israel,1200000000.0,Kornit Digital
4350,USA,1200000000.0,Ecovyst
4351,USA,1200000000.0,C3 AI
4352,UK,1200000000.0,John Wood Group
4353,Russia,1200000000.0,Mechel PAO
4354,India,1200000000.0,PVR Cinemas
4355,USA,1200000000.0,TriMas
4356,USA,1190000000.0,Clean Energy Fuels
4357,S. Korea,1190000000.0,KCC Corp
4358,USA,1190000000.0,Sinclair Broadcast
4359,USA,1190000000.0,ProFrac
4360,USA,1190000000.0,PennyMac Mortgage Investment Trust
4361,USA,1190000000.0,Adaptive Biotechnologies
4362,USA,1190000000.0,Encore Capital Group
4363,India,1190000000.0,Allcargo Logistics
4364,USA,1190000000.0,Avid Technology
4365,India,1190000000.0,East India Distilleries Parry
4366,USA,1190000000.0,Cassava Sciences
4367,Taiwan,1190000000.0,Himax
4368,Switzerland,1180000000.0,Schweiter Technologies
4369,Chile,1180000000.0,CompaÃ±Ã­a de Acero del PacÃ­fico
4370,China,1180000000.0,Zhihu
4371,Spain,1180000000.0,Mediaset EspaÃ±a ComunicaciÃ³n
4372,India,1180000000.0,Indian Telephone Industries
4373,UK,1180000000.0,IntegraFin
4374,USA,1180000000.0,Palomar Holdings
4375,Germany,1180000000.0,Atoss
4376,New Zealand,1180000000.0,Skycity Entertainment Group
4377,USA,1170000000.0,Ryerson
4378,China,1170000000.0,Huya
4379,USA,1170000000.0,NeoGenomics
4380,USA,1160000000.0,stem
4381,USA,1160000000.0,Malibu Boats
4382,Canada,1160000000.0,Canopy Growth
4383,USA,1160000000.0,Lakeland Bancorp
4384,USA,1160000000.0,A10 Networks
4385,USA,1160000000.0,Diversified Energy
4386,Japan,1160000000.0,Citizen Watch
4387,USA,1160000000.0,Nicolet Bankshares
4388,USA,1160000000.0,Donnelley Financial Solutions
4389,USA,1160000000.0,Matthews International Corporation
4390,USA,1160000000.0,Employers Holdings
4391,India,1160000000.0,VIP Industries
4392,USA,1160000000.0,MeridianLink
4393,Spain,1160000000.0,MeliÃ¡ Hotels International
4394,Brazil,1160000000.0,Banco de BrasÃ­lia
4395,USA,1150000000.0,Southside Bancshares
4396,France,1150000000.0,Korian
4397,Mexico,1150000000.0,Volaris
4398,USA,1150000000.0,The Andersons
4399,USA,1150000000.0,Kforce
4400,USA,1150000000.0,Semrush
4401,India,1150000000.0,Zydus Wellness
4402,USA,1140000000.0,FuelCell Energy
4403,Monaco,1140000000.0,Costamare
4404,USA,1140000000.0,Kayne Anderson Capital Advisors
4405,USA,1140000000.0,Piedmont Office Realty Trust
4406,Finland,1140000000.0,Citycon
4407,Canada,1140000000.0,Ivanhoe Electric
4408,Israel,1140000000.0,Formula Systems
4409,Cambodia,1140000000.0,ACLEDA Bank
4410,India,1140000000.0,TANLA
4411,USA,1130000000.0,Wabash National
4412,Germany,1130000000.0,Varta
4413,Norway,1130000000.0,Bonheur ASA
4414,USA,1130000000.0,Dorchester Minerals
4415,USA,1130000000.0,Radius Global Infrastructure
4416,USA,1130000000.0,ProPetro
4417,USA,1130000000.0,Energy Recovery
4418,USA,1130000000.0,Franchise Group
4419,Spain,1130000000.0,Faes Farma
4420,USA,1130000000.0,Nutex Health
4421,Canada,1120000000.0,Seabridge Gold
4422,USA,1120000000.0,Vericel
4423,USA,1120000000.0,E. W. Scripps Company
4424,USA,1120000000.0,Ligand Pharmaceuticals
4425,Germany,1120000000.0,Grenke
4426,USA,1120000000.0,PGT Innovations
4427,USA,1120000000.0,Origin Bancorp
4428,USA,1120000000.0,Franklin BSP Realty Trust
4429,USA,1120000000.0,Tompkins Financial
4430,USA,1110000000.0,Gray Television
4431,USA,1110000000.0,Orion Engineered Carbons
4432,Poland,1110000000.0,Grupa Zywiec
4433,USA,1110000000.0,Altus Power
4434,UK,1110000000.0,Bytes Technology
4435,USA,1110000000.0,Aimco
4436,USA,1110000000.0,SpartanNash
4437,Canada,1110000000.0,Westshore Terminals Investment
4438,USA,1110000000.0,Modine Manufacturing
4439,Germany,1110000000.0,Cancom
4440,Spain,1110000000.0,Prosegur
4441,Germany,1100000000.0,Deutsche Pfandbriefbank
4442,USA,1100000000.0,PureCycle Technologies
4443,USA,1100000000.0,German American Bancorp
4444,USA,1100000000.0,Netstreit
4445,Greece,1100000000.0,Danaos
4446,Canada,1100000000.0,Jamieson Wellness
4447,USA,1100000000.0,Viridian Therapeutics
4448,USA,1100000000.0,BridgeBio Pharma
4449,India,1100000000.0,EaseMyTrip
4450,USA,1100000000.0,Aclaris Therapeutics
4451,USA,1100000000.0,Olo
4452,USA,1100000000.0,Helix Energy Solutions
4453,Bermuda,1090000000.0,Kiniksa Pharmaceuticals
4454,Israel,1090000000.0,Sapiens
4455,USA,1090000000.0,U.S. Physical Therapy
4456,India,1090000000.0,Jindal Worldwide
4457,Israel,1090000000.0,Taro Pharmaceutical
4458,USA,1090000000.0,WeWork
4459,USA,1090000000.0,Definitive Healthcare
4460,China,1090000000.0,Hollysys Automation Technologie
4461,Hong Kong,1090000000.0,Miramar Hotel and Investment
4462,USA,1090000000.0,CVR Partners
4463,USA,1090000000.0,Nikola
4464,USA,1090000000.0,UserTesting
4465,USA,1080000000.0,Compass
4466,USA,1080000000.0,PROS
4467,USA,1080000000.0,Coeur Mining
4468,India,1080000000.0,Cyient
4469,China,1080000000.0,Hangzhou Shunwang Technology
4470,USA,1080000000.0,Global Partners LP
4471,Switzerland,1080000000.0,Fenix Outdoor
4472,Canada,1080000000.0,Laurentian Bank of Canada
4473,Belgium,1080000000.0,Bpost
4474,USA,1080000000.0,Golden Entertainment
4475,USA,1080000000.0,Cowen
4476,USA,1080000000.0,Photronics
4477,USA,1070000000.0,3D Systems
4478,India,1070000000.0,Tejas Networks
4479,Hong Kong,1070000000.0,Dah Sing Banking Group
4480,Israel,1070000000.0,Fiverr
4481,USA,1070000000.0,Everbridge
4482,Netherlands,1070000000.0,uniQure
4483,USA,1070000000.0,RadNet
4484,Austria,1070000000.0,S&T AG
4485,USA,1070000000.0,SES AI
4486,Canada,1070000000.0,Aurinia Pharmaceuticals
4487,USA,1070000000.0,USANA
4488,USA,1070000000.0,PDF Solutions
4489,USA,1070000000.0,Brookline Bancorp
4490,USA,1070000000.0,AdvanSix
4491,USA,1070000000.0,Upstart
4492,Canada,1060000000.0,Docebo
4493,USA,1060000000.0,Cross Country Healthcare
4494,Canada,1060000000.0,Fortuna Silver Mines
4495,India,1060000000.0,Karur Vysya Bank
4496,USA,1060000000.0,Consensus Cloud Solutions
4497,Canada,1060000000.0,MTY Food Group
4498,Austria,1060000000.0,Agrana
4499,USA,1060000000.0,Brandywine Realty Trust
4500,Australia,1060000000.0,Magellan Financial Group
4501,USA,1060000000.0,MFA Financial
4502,USA,1060000000.0,Merchants Bancorp
4503,S. Korea,1050000000.0,Doosan
4504,New Zealand,1050000000.0,Freightways
4505,Germany,1050000000.0,RhÃ¶n-Klinikum
4506,Canada,1050000000.0,Advantage Energy
4507,USA,1050000000.0,MoneyGram
4508,USA,1050000000.0,Morphic Therapeutic
4509,USA,1050000000.0,La-Z-Boy
4510,USA,1050000000.0,Arko
4511,USA,1050000000.0,Heritage Financial
4512,USA,1040000000.0,Preferred Bank
4513,USA,1040000000.0,National Western Life
4514,India,1040000000.0,Galaxy Surfactants
4515,USA,1040000000.0,AZZ
4516,Brazil,1040000000.0,Grendene
4517,Finland,1040000000.0,Revenio
4518,Ireland,1040000000.0,Cosmo Pharmaceuticals
4519,USA,1040000000.0,Fastly
4520,Canada,1040000000.0,Mullen Group
4521,Poland,1040000000.0,Grupa Kety
4522,USA,1040000000.0,Westrock Coffee
4523,UK,1030000000.0,Ascential
4524,Spain,1030000000.0,Prosegur Cash
4525,USA,1030000000.0,Camping World
4526,USA,1030000000.0,Momentive Global
4527,USA,1030000000.0,Enanta Pharmaceuticals
4528,Brazil,1030000000.0,CI&T
4529,Israel,1030000000.0,Camtek
4530,Spain,1030000000.0,Metrovacesa
4531,USA,1030000000.0,LSB Industries
4532,USA,1030000000.0,EVgo
4533,USA,1020000000.0,Paya
4534,India,1020000000.0,Mahanagar Gas
4535,Italy,1020000000.0,Cementir
4536,USA,1020000000.0,Atrion
4537,UK,1020000000.0,GB Group (GBG)
4538,Germany,1020000000.0,STRATEC
4539,Canada,1020000000.0,BELLUS Health
4540,USA,1020000000.0,Armada Hoffler Properties
4541,Spain,1020000000.0,Construcciones y Auxiliar de Ferrocarriles
4542,Sweden,1020000000.0,Modern Times Group (MTG)
4543,USA,1020000000.0,Playa Hotels & Resorts
4544,USA,1010000000.0,B. Riley Financial
4545,USA,1010000000.0,Banc of California
4546,USA,1010000000.0,Paysafe
4547,Canada,1010000000.0,Dundee Precious Metals
4548,USA,1010000000.0,Cinemark Theatres
4549,USA,1010000000.0,Virgin Galactic
4550,UK,1010000000.0,National Express Group
4551,USA,1010000000.0,Tellurian
4552,USA,1000000000.0,Energy Fuels
4553,France,1000000000.0,Fnac Darty
4554,USA,1000000000.0,Forma Therapeutics
4555,Germany,1000000000.0,Hamburger Hafen
4556,USA,1000000000.0,Inhibrx
4557,USA,1000000000.0,Apogee Enterprises
4558,India,1000000000.0,Finolex Cables
4559,USA,1000000000.0,Sun Country Airlines
4560,USA,1000000000.0,Diamond Offshore Drilling
4561,USA,1000000000.0,Iovance Biotherapeutics
4562,Canada,1000000000.0,Denison Mines
4563,USA,1000000000.0,Titan International
4564,USA,1000000000.0,LeMaitre Vascular
4565,Netherlands,1000000000.0,VEON
4566,USA,1000000000.0,Waldencast
4567,Indonesia,990000000.0,Astra Agro Lestari
4568,USA,990000000.0,Verano Holdings
4569,USA,990000000.0,InnovAge
4570,Finland,990000000.0,Caverion
4571,Bermuda,990000000.0,SiriusPoint
4572,Germany,990000000.0,Eckert & Ziegler
4573,China,990000000.0,Yatsen Holding
4574,USA,990000000.0,Veeco
4575,USA,990000000.0,New York Mortgage Trust
4576,USA,990000000.0,AMERISAFE
4577,Canada,990000000.0,Precision Drilling Corporation
4578,USA,990000000.0,OrthoPediatrics
4579,USA,990000000.0,NRC Health
4580,South Africa,990000000.0,Fortress REIT
4581,USA,990000000.0,Columbus McKinnon
4582,USA,990000000.0,KKR Real Estate Finance Trust
4583,USA,980000000.0,American Axle & Manufacturing
4584,USA,980000000.0,REGENXBIO
4585,USA,980000000.0,ConnectOne Bancorp
4586,Canada,980000000.0,Osisko Mining
4587,Canada,980000000.0,SunOpta
4588,USA,980000000.0,Premier Financial
4589,USA,980000000.0,The Shyft Group
4590,USA,980000000.0,Biohaven Pharmaceutical
4591,Italy,980000000.0,Juventus Turin
4592,USA,980000000.0,Paymentus
4593,Canada,980000000.0,Transcontinental
4594,USA,970000000.0,NAPCO Security Technologies
4595,Switzerland,970000000.0,PolyPeptide Group
4596,USA,970000000.0,Suburban Propane Partners
4597,China,970000000.0,NaaS Technology
4598,India,970000000.0,RITES
4599,Netherlands,970000000.0,Core Laboratories
4600,Spain,970000000.0,AmRest
4601,USA,970000000.0,OPKO Health
4602,USA,970000000.0,Perdoceo Education
4603,Netherlands,970000000.0,PostNL
4604,USA,970000000.0,Select Energy Services
4605,USA,970000000.0,ImmunoGen
4606,Japan,970000000.0,GungHo Online Entertainment
4607,France,970000000.0,Valneva SE
4608,USA,960000000.0,Sterling Construction
4609,USA,960000000.0,Centerspace
4610,Netherlands,960000000.0,Van Lanschot Kempen
4611,USA,960000000.0,Cars.com
4612,USA,960000000.0,Benchmark Electronics
4613,Canada,960000000.0,Cronos Group
4614,USA,960000000.0,Healthcare Services Group
4615,South Africa,960000000.0,Italtile
4616,Germany,960000000.0,Uniper
4617,Netherlands,960000000.0,Shop Apotheke Europe
4618,USA,960000000.0,Community Healthcare Trust
4619,Brazil,960000000.0,OdontoPrev
4620,USA,960000000.0,Collegium Pharmaceutical
4621,USA,960000000.0,ProAssurance
4622,Canada,960000000.0,Cymbria
4623,USA,960000000.0,MRC Global
4624,India,960000000.0,Kalpataru Power Transmission
4625,USA,950000000.0,Lemonade
4626,China,950000000.0,Youdao
4627,Germany,950000000.0,Patrizia Immobilien
4628,Norway,950000000.0,Kahoot!
4629,Canada,950000000.0,Sprott Inc
4630,USA,950000000.0,HireRight
4631,USA,950000000.0,Crinetics Pharmaceuticals
4632,Canada,950000000.0,SilverCrest Metals
4633,Canada,950000000.0,Morguard
4634,USA,950000000.0,AST SpaceMobile
4635,China,940000000.0,Tianyu Digital Technology (Dalian)
4636,Argentina,940000000.0,Central Puerto
4637,Spain,940000000.0,Applus Services
4638,Bermuda,940000000.0,Argo Group
4639,USA,940000000.0,Open Lending
4640,USA,940000000.0,ARMOUR Residential REIT
4641,Ireland,940000000.0,Dole PLC
4642,USA,940000000.0,Sweetgreen
4643,USA,930000000.0,Mesa Laboratories
4644,USA,930000000.0,The Greenbrier Companies
4645,USA,930000000.0,Conduent
4646,USA,930000000.0,Dream Finders Homes
4647,USA,930000000.0,Titan Machinery
4648,USA,930000000.0,Dril-Quip
4649,Sweden,930000000.0,NCC
4650,USA,930000000.0,Jeld-Wen
4651,USA,930000000.0,Novavax
4652,USA,930000000.0,Innoviva
4653,USA,930000000.0,Pliant Therapeutics
4654,S. Arabia,930000000.0,Alamar Foods Company
4655,Germany,930000000.0,New Work
4656,USA,930000000.0,23andMe
4657,Canada,930000000.0,Headwater Exploration
4658,USA,930000000.0,Central Securities
4659,UK,930000000.0,Bicycle Therapeutics
4660,USA,930000000.0,Steel Partners
4661,Australia,930000000.0,Piedmont Lithium
4662,Taiwan,930000000.0,Gogoro
4663,USA,920000000.0,"Sturm, Ruger & Co"
4664,Austria,920000000.0,Palfinger
4665,USA,920000000.0,Omega Flex
4666,UK,920000000.0,Marshalls plc
4667,Austria,920000000.0,Sparkassen Immobilien
4668,USA,920000000.0,SkyWest
4669,UK,920000000.0,Jupiter Fund Management
4670,New Zealand,920000000.0,Pushpay Holdings
4671,Canada,920000000.0,Teekay Tankers
4672,USA,920000000.0,Bally's Corporation
4673,USA,910000000.0,Amerant Bancorp
4674,USA,910000000.0,UMH Properties
4675,USA,910000000.0,American Well
4676,USA,910000000.0,Avid Bioservices
4677,USA,910000000.0,Global Industrial Company
4678,USA,910000000.0,Arcutis Biotherapeutics
4679,China,910000000.0,Gaotu Techedu
4680,USA,910000000.0,Barings BDC
4681,USA,910000000.0,Hibbett Sports
4682,USA,910000000.0,Trinseo
4683,USA,910000000.0,Universal Logistics Holdings
4684,Brazil,910000000.0,GPA
4685,South Africa,900000000.0,Telkom SA
4686,USA,900000000.0,PROG Holdings
4687,Israel,900000000.0,Radware
4688,Japan,900000000.0,Gree
4689,New Zealand,900000000.0,Kiwi Property
4690,Netherlands,900000000.0,TomTom
4691,Germany,900000000.0,NÃ¼rnberger Versicherung
4692,USA,900000000.0,LendingClub
4693,USA,900000000.0,Grindr
4694,USA,900000000.0,CryoPort
4695,USA,900000000.0,Green Dot
4696,Canada,900000000.0,Recipe Unlimited
4697,S. Korea,890000000.0,Jeju Air
4698,USA,890000000.0,Customers Bancorp
4699,USA,890000000.0,PureTech Health
4700,India,890000000.0,Graphite India
4701,Israel,890000000.0,Stratasys
4702,USA,890000000.0,Fulgent Genetics
4703,Cambodia,890000000.0,Phnom Penh Water Supply Authority
4704,South Africa,890000000.0,Barloworld
4705,India,890000000.0,Multi Commodity Exchange
4706,USA,890000000.0,B&G Foods
4707,USA,890000000.0,WideOpenWest
4708,India,880000000.0,BSE
4709,USA,880000000.0,Sumo Logic
4710,Singapore,880000000.0,Singapore Post
4711,USA,880000000.0,The Necessity Retail REIT
4712,USA,880000000.0,Associated Capital Group
4713,Thailand,880000000.0,Bangkok Airways
4714,Canada,880000000.0,Li-Cycle
4715,USA,880000000.0,CRA International
4716,India,880000000.0,Knr Constructions
4717,USA,870000000.0,UFP Technologies
4718,USA,870000000.0,Beyond Meat
4719,USA,870000000.0,Schnitzer Steel
4720,Australia,870000000.0,BrainChip
4721,USA,870000000.0,Allogene Therapeutics
4722,Norway,870000000.0,Norway Royal Salmon
4723,Luxembourg,870000000.0,Adecoagro
4724,Thailand,870000000.0,Sri Trang Gloves
4725,India,870000000.0,Rashtriya Chemicals and Fertilizers
4726,USA,870000000.0,Cogent Biosciences
4727,USA,870000000.0,BrightSpire Capital
4728,Taiwan,870000000.0,Perfect Corp.
4729,China,860000000.0,Shen Zhen Shengxunda Technology (gamexun)
4730,Finland,860000000.0,Terveystalo
4731,USA,860000000.0,BrightSphere Investment Group
4732,USA,860000000.0,Douglas Dynamics
4733,Canada,860000000.0,Wesdome Gold Mines
4734,USA,860000000.0,i3 Verticals
4735,Sweden,860000000.0,Stillfront Group
4736,Hong Kong,860000000.0,CGN Mining Company
4737,UK,860000000.0,Synthomer
4738,USA,860000000.0,Zuora
4739,Canada,860000000.0,Imax Corp
4740,Brazil,860000000.0,Aliansce Sonae Shopping Centers
4741,USA,860000000.0,RCI Hospitality Holdings
4742,USA,860000000.0,Cerence
4743,USA,860000000.0,ViewRay
4744,Jersey,860000000.0,Yellow Cake plc
4745,USA,860000000.0,National Healthcare
4746,Poland,860000000.0,Tauron Polska
4747,USA,860000000.0,U.S. Silica
4748,USA,860000000.0,A-Mark Precious Metals
4749,China,850000000.0,7Road
4750,USA,850000000.0,Wolverine World Wide
4751,USA,850000000.0,RPT Realty
4752,UK,850000000.0,Membership Collective
4753,USA,850000000.0,American Woodmark
4754,USA,850000000.0,Ichor Systems
4755,USA,850000000.0,Overstock.com
4756,Argentina,850000000.0,BBVA Argentina
4757,USA,850000000.0,Chase Corporation
4758,USA,850000000.0,Perella Weinberg Partners
4759,USA,850000000.0,Steelcase
4760,India,850000000.0,CEAT
4761,France,850000000.0,Savencia Fromage & Dairy
4762,USA,850000000.0,Winmark
4763,India,850000000.0,BLS International
4764,USA,850000000.0,Century Aluminum
4765,USA,840000000.0,Rush Street Interactive
4766,USA,840000000.0,Shentel
4767,UK,840000000.0,Summit Therapeutics
4768,USA,840000000.0,International Money Express
4769,Netherlands,840000000.0,Allego
4770,Israel,840000000.0,Cellebrite
4771,USA,840000000.0,Plymouth Industrial REIT
4772,Bahamas,840000000.0,OneSpaWorld
4773,USA,840000000.0,QCR Holdings
4774,India,840000000.0,NBCC India
4775,USA,840000000.0,First Foundation
4776,USA,840000000.0,Unitil Corporation
4777,USA,840000000.0,Community Trust Bancorp
4778,USA,830000000.0,AerSale
4779,USA,830000000.0,Mission Produce
4780,Argentina,830000000.0,IRSA Inversiones y Representaciones
4781,USA,830000000.0,TimkenSteel
4782,Canada,830000000.0,Interfor
4783,India,830000000.0,Cera Sanitaryware
4784,USA,830000000.0,Astec Industries
4785,Israel,830000000.0,WalkMe
4786,India,830000000.0,Hinduja Global Solutions
4787,India,830000000.0,Chalet Hotels
4788,Chile,830000000.0,Geopark
4789,Spain,830000000.0,(DIA) Distribuidora Internacional de AlimentaciÃ³n
4790,USA,830000000.0,Allegiance Bancshares
4791,USA,830000000.0,IDEAYA Biosciences
4792,India,830000000.0,Network18
4793,USA,830000000.0,Washington Trust Bancorp
4794,USA,820000000.0,Westlake Chemical Partners
4795,USA,820000000.0,Myers Industries
4796,Netherlands,820000000.0,Sligro Food
4797,Switzerland,820000000.0,Global Blue Group
4798,Brazil,820000000.0,Inter & Co
4799,Germany,820000000.0,Gateway Real Estate
4800,USA,820000000.0,Deluxe
4801,USA,820000000.0,Proterra
4802,Luxembourg,820000000.0,Nexa Resources
4803,Germany,820000000.0,flatexDEGIRO AG
4804,USA,820000000.0,Republic Bank
4805,India,810000000.0,Symphony Limited
4806,USA,810000000.0,Kura Oncology
4807,USA,810000000.0,GoPro
4808,India,810000000.0,Praj Industries
4809,USA,810000000.0,Bank First
4810,Germany,810000000.0,MYT Netherlands Parent (Mytheresa)
4811,USA,810000000.0,Lyell Immunopharma
4812,India,810000000.0,Sterlite Technologies
4813,Taiwan,810000000.0,ChipMOS Technologies
4814,Denmark,810000000.0,Zealand Pharma
4815,UK,810000000.0,Ceres Power
4816,USA,810000000.0,Caleres
4817,Canada,810000000.0,Cardinal Energy
4818,UK,810000000.0,Team17
4819,USA,810000000.0,Redwood Trust
4820,USA,800000000.0,Peoples Bancorp
4821,USA,800000000.0,Laredo Petroleum
4822,India,800000000.0,Bombay Burmah
4823,Hong Kong,800000000.0,Dah Sing Financial
4824,USA,800000000.0,Alpha & Omega Semiconductor
4825,Netherlands,800000000.0,Pharming Group
4826,USA,800000000.0,iHeartMedia
4827,USA,800000000.0,Forestar Group
4828,Germany,800000000.0,Mensch und Maschine
4829,USA,800000000.0,Varex Imaging
4830,USA,800000000.0,Heritage-Crystal Clean
4831,USA,800000000.0,Cadre
4832,Canada,800000000.0,Mercer International
4833,USA,800000000.0,ADMA Biologics
4834,India,800000000.0,KSB ltd
4835,India,800000000.0,Indiabulls Housing Finance
4836,Canada,800000000.0,Africa Oil
4837,USA,800000000.0,QuinStreet
4838,USA,800000000.0,Pitney Bowes
4839,UK,790000000.0,Ferroglobe
4840,Canada,790000000.0,Clairvest Group
4841,Singapore,790000000.0,Maxeon Solar Technologies
4842,USA,790000000.0,Bain Capital
4843,Finland,790000000.0,Aktia Bank
4844,Singapore,790000000.0,Pacific Century Regional Developments
